date,category,node_count,inflow,outflow,within_sector_exposure,cross_sector_inflow,cross_sector_outflow,activity,log_activity,net_inflow,exposure_shift_ratio,contraction_score
2023-05-08,Trading & Exchanges,1142,2468905808.6210814,7862233894.286984,485171087.1129206,1983734721.5081608,7377062807.174064,10331139702.908066,23.05842844350886,-5393328085.665903,-0.5220457994724202,0.5220457994724202
2023-05-08,Primary Market Tokens,4132,5239851638.476738,2414967213.295721,0.0,5239851638.476738,2414967213.295721,7654818851.772459,22.758601201866522,2824884425.181017,0.3690334781112319,-0.3690334781112319
2023-05-08,Other / Unknown,10,71764847.64474003,8082093.658249997,0.0,71764847.64474003,8082093.658249997,79846941.30299002,18.195622138880076,63682753.98649003,0.797560344169443,-0.797560344169443
2023-05-15,Asset Management,850,1640274944.1443617,1929975796.5495143,1092827846.767833,547447097.3765287,837147949.7816813,3570250740.6938763,21.995901666040137,-289700852.40515256,-0.08114299903452982,0.08114299903452982
2023-05-15,"Infrastructure, Services & Financial Products",429,536465743.01205033,1288602646.7711303,240490505.3374602,295975237.6745901,1048112141.4336702,1825068389.7831807,21.32488329768046,-752136903.7590799,-0.41211436676541985,0.41211436676541985
2023-05-15,"Lending, Borrowing & Real World Assets",407,1293037285.0347683,836344673.9135697,305274826.47852004,987762458.5562483,531069847.43504965,2129381958.948338,21.47909761491462,456692611.12119865,0.214471907776823,-0.214471907776823
2023-05-15,Privacy & Security,13,19418777.19904998,4351876.437349999,2491961.058279997,16926816.14076998,1859915.3790700021,23770653.636399977,16.983962379403085,15066900.76169998,0.6338446132851834,-0.6338446132851834
2023-05-15,Trading & Exchanges,1154,3936809079.9909286,1131015692.3356194,262573010.80083987,3674236069.1900887,868442681.5347795,5067824772.326548,22.34617752369442,2805793387.655309,0.5536484613628856,-0.5536484613628856
2023-05-15,Primary Market Tokens,4187,1263681541.2602403,3486746634.7025757,0.0,1263681541.2602403,3486746634.7025757,4750428175.962816,22.281500593448857,-2223065093.442335,-0.46797151984973745,0.46797151984973745
2023-05-15,Other / Unknown,13,22397815.311600015,35047865.243240006,0.0,22397815.311600015,35047865.243240006,57445680.55484002,17.866350390675503,-12650049.931639992,-0.22020889663869037,0.22020889663869037
2023-05-22,Asset Management,858,3270605177.391811,2427689540.6231027,1793143942.0430727,1477461235.3487382,634545598.58003,5698294718.014914,22.463432794923367,842915636.7687082,0.14792419109244503,-0.14792419109244503
2023-05-22,"Infrastructure, Services & Financial Products",429,895873726.8196901,1434669281.1387713,456702329.5286801,439171397.29101,977966951.6100912,2330543007.9584613,21.569367128426975,-538795554.3190812,-0.231188848469723,0.231188848469723
2023-05-22,"Lending, Borrowing & Real World Assets",408,1433047049.03391,4555880784.53569,325808784.0303702,1107238265.0035398,4230072000.50532,5988927833.5696,22.513178240493357,-3122833735.5017805,-0.5214345242227552,0.5214345242227552
2023-05-22,Privacy & Security,13,31193066.444619983,11737164.598190002,9305077.00614,21887989.438479982,2432087.592050003,42930231.042809986,17.575086845329626,19455901.84642998,0.45319816301544186,-0.45319816301544186
2023-05-22,Trading & Exchanges,1162,2158184646.74376,1932614755.871493,212113959.56604,1946070687.17772,1720500796.305453,4090799402.6152534,22.132006241109295,225569890.872267,0.05514078513066661,-0.05514078513066661
2023-05-22,Primary Market Tokens,3949,5589023012.563193,2990317420.1173773,0.0,5589023012.563193,2990317420.1173773,8579340432.680571,22.872622874960037,2598705592.445816,0.3029027246135125,-0.3029027246135125
2023-05-22,Other / Unknown,14,14223558.795759998,39241290.908119984,0.0,14223558.795759998,39241290.908119984,53464849.70387998,17.794534999760504,-25017732.112359986,-0.4679285970300676,0.4679285970300676
2023-05-29,Asset Management,857,873660068.7170397,986554924.8709793,269083958.87082976,604576109.84621,717470966.0001495,1860214993.588019,21.34395790647987,-112894856.1539396,-0.06068914428873934,0.06068914428873934
2023-05-29,"Infrastructure, Services & Financial Products",433,2099024945.8171885,930837384.6565396,343261692.80914026,1755763253.0080483,587575691.8473992,3029862330.473728,21.831783020278294,1168187561.1606488,0.3855579672420295,-0.3855579672420295
2023-05-29,"Lending, Borrowing & Real World Assets",413,1552296846.3410397,2080272672.5275738,688864001.8193898,863432844.5216498,1391408670.708184,3632569518.8686132,22.013206091523887,-527975826.18653417,-0.14534500260602737,0.14534500260602737
2023-05-29,Privacy & Security,13,7516886.168930005,8513098.628540004,1622399.0527200005,5894487.116210004,6890699.575820003,16029984.797470009,16.589971638588462,-996212.4596099984,-0.06214681250148343,0.06214681250148343
2023-05-29,Trading & Exchanges,1173,1319003459.3684397,3977869832.347269,226475464.68664002,1092527994.6817997,3751394367.6606293,5296873291.715709,22.39038253864798,-2658866372.9788294,-0.501969034663768,0.501969034663768
2023-05-29,Primary Market Tokens,4083,3746867142.7455745,1602197547.5891304,0.0,3746867142.7455745,1602197547.5891304,5349064690.334705,22.400187558521232,2144669595.156444,0.4009429160637514,-0.4009429160637514
2023-05-29,Other / Unknown,13,15102501.734360011,27226390.272540018,0.0,15102501.734360011,27226390.272540018,42328892.00690003,17.56098046065267,-12123888.538180007,-0.28642111719351626,0.28642111719351626
2023-06-05,Asset Management,861,2623413803.10545,3363029794.505663,1203673176.8924897,1419740626.2129605,2159356617.6131735,5986443597.611113,22.51276334964709,-739615991.4002128,-0.12354847737901618,0.12354847737901618
2023-06-05,"Infrastructure, Services & Financial Products",433,5800131625.179621,2167882522.628641,1637377477.9593914,4162754147.220229,530505044.6692498,7968014147.808262,22.79870113293098,3632249102.5509796,0.4558537466390031,-0.4558537466390031
2023-06-05,"Lending, Borrowing & Real World Assets",418,1144088025.86223,3239560885.0861974,409056101.01013035,735031924.8520997,2830504784.076067,4383648910.948427,22.201147299431867,-2095472859.2239673,-0.47802022967450647,0.47802022967450647
2023-06-05,Privacy & Security,13,776284.7071199993,30476196.740340002,202025.51345999897,574259.1936600003,30274171.226880003,31252481.44746,17.257609369310348,-29699912.033220004,-0.9503217235133763,0.9503217235133763
2023-06-05,Trading & Exchanges,1188,2299271816.3180714,13830225865.589243,905781311.827941,1393490504.4901304,12924444553.761303,16129497681.907314,23.503915586807373,-11530954049.271172,-0.7148985217441461,0.7148985217441461
2023-06-05,Primary Market Tokens,4066,12521007815.099064,1979877404.5000703,0.0,12521007815.099064,1979877404.5000703,14500885219.599134,23.397475534205974,10541130410.598993,0.7269301322619802,-0.7269301322619802
2023-06-05,Other / Unknown,13,265660281.83243018,43296983.05383,0.0,265660281.83243018,43296983.05383,308957264.88626015,19.548713527195236,222363298.7786002,0.7197218646418988,-0.7197218646418988
2023-06-12,Asset Management,864,802780003.4422206,896118373.9183118,318244335.1046704,484535668.33755016,577874038.8136414,1698898377.3605323,21.253245865228486,-93338370.47609127,-0.05494052600197606,0.05494052600197606
2023-06-12,"Infrastructure, Services & Financial Products",436,508383932.9074006,921526804.3886496,96814611.40947008,411569321.4979305,824712192.9791795,1429910737.29605,21.080877858497978,-413142871.481249,-0.28892913431960016,0.28892913431960016
2023-06-12,"Lending, Borrowing & Real World Assets",423,1354713238.5167503,1139324051.9577694,180499267.02950987,1174213971.4872406,958824784.9282595,2494037290.4745197,21.63716863656822,215389186.55898094,0.08636165440734073,-0.08636165440734073
2023-06-12,Privacy & Security,13,12106523.008869994,23095003.943509985,9897650.082879996,2208872.9259899985,13197353.860629989,35201526.95237998,17.376600047364306,-10988480.93463999,-0.31215921256782464,0.31215921256782464
2023-06-12,Trading & Exchanges,1200,3064722686.0062404,3147609647.5495987,301644519.8385899,2763078166.16765,2845965127.711009,6212332333.55584,22.54980223960349,-82886961.54335833,-0.013342325730973114,0.013342325730973114
2023-06-12,Primary Market Tokens,4088,3414525358.724529,3043635669.7890015,0.0,3414525358.724529,3043635669.7890015,6458161028.513531,22.588610443860684,370889688.9355273,0.05742961305826942,-0.05742961305826942
2023-06-12,Other / Unknown,13,36398022.33878,22320213.397950005,0.0,36398022.33878,22320213.397950005,58718235.73673001,17.888260913494232,14077808.940829996,0.23975190610204092,-0.23975190610204092
2023-06-19,Asset Management,868,2660709157.262134,1389252063.0851495,427444887.09189,2233264270.170244,961807175.9932595,4049961220.3472834,22.12197314304304,1271457094.1769845,0.31394302932805795,-0.31394302932805795
2023-06-19,"Infrastructure, Services & Financial Products",435,889267801.4866599,5572383629.431587,417936521.29036015,471331280.19629973,5154447108.141227,6461651430.918247,22.58915076168651,-4683115827.944927,-0.724755254598966,0.724755254598966
2023-06-19,"Lending, Borrowing & Real World Assets",425,2676240538.7781677,839431183.1633804,191029983.79841003,2485210554.979758,648401199.3649703,3515671721.9415483,21.980496445784,1836809355.6147873,0.5224632732775174,-0.5224632732775174
2023-06-19,Privacy & Security,13,18137483.34392002,2660738.071889997,869700.1405999972,17267783.203320023,1791037.9312899997,20798221.415810015,16.850378080241203,15476745.272030022,0.7441379223064329,-0.7441379223064329
2023-06-19,Trading & Exchanges,1207,9944822747.063871,1819421198.532185,391601011.50421095,9553221735.55966,1427820187.0279741,11764243945.596056,23.188330594128026,8125401548.531687,0.6906862511613787,-0.6906862511613787
2023-06-19,Primary Market Tokens,4105,1679278439.3093345,8153240809.585166,0.0,1679278439.3093345,8153240809.585166,9832519248.8945,23.008961020050627,-6473962370.275831,-0.6584235643376664,0.6584235643376664
2023-06-19,Other / Unknown,12,19368780.035879992,111435325.41061002,0.0,19368780.035879992,111435325.41061002,130804105.44649002,18.689211391345406,-92066545.37473002,-0.7038505791578006,0.7038505791578006
2023-06-26,Asset Management,877,1005308633.2050097,698497942.3376997,147220620.96117985,858088012.2438298,551277321.3765198,1703806575.5427094,21.25613074749203,306810690.86731005,0.18007366286257134,-0.18007366286257134
2023-06-26,"Infrastructure, Services & Financial Products",438,431546880.74847966,990779827.5684394,129189363.83525993,302357516.91321975,861590463.7331795,1422326708.316919,21.07555989532562,-559232946.8199596,-0.3931817799313608,0.3931817799313608
2023-06-26,"Lending, Borrowing & Real World Assets",428,1402453764.506689,1091698258.1992898,204946104.38439986,1197507660.1222892,886752153.8148899,2494152022.705979,21.63721463812278,310755506.3073993,0.1245936508594418,-0.1245936508594418
2023-06-26,Privacy & Security,13,11037925.66499001,12961549.09402,6155695.755080002,4882229.909910007,6805853.338939997,23999474.75901001,16.993542544699068,-1923623.42902999,-0.08015273035539301,0.08015273035539301
2023-06-26,Trading & Exchanges,1217,2874475390.928933,1610855931.4800112,236472824.25597048,2638002566.6729627,1374383107.2240407,4485331322.408944,22.22407820339842,1263619459.448922,0.28172265739563424,-0.28172265739563424
2023-06-26,Primary Market Tokens,4117,1760285519.8799906,3037666495.5139923,0.0,1760285519.8799906,3037666495.5139923,4797952015.393983,22.29145500056234,-1277380975.6340017,-0.2662346291783641,0.2662346291783641
2023-06-26,Other / Unknown,13,10551614.969150014,53199725.70978996,0.0,10551614.969150014,53199725.70978996,63751340.678939976,17.970500787725502,-42648110.74063995,-0.6689759036664243,0.6689759036664243
2023-07-03,Asset Management,884,1099933479.03552,1412267079.76877,388724739.8099399,711208739.2255802,1023542339.9588301,2512200558.80429,21.644424923051687,-312333600.7332499,-0.12432669821628756,0.12432669821628756
2023-07-03,"Infrastructure, Services & Financial Products",442,1110981289.8959615,534532894.5738402,94286633.97168012,1016694655.9242814,440246260.6021601,1645514184.4698017,21.221318747076115,576448395.3221214,0.3503150569971281,-0.3503150569971281
2023-07-03,"Lending, Borrowing & Real World Assets",436,1455274846.1159904,1889085717.0768409,406052742.0273702,1049222104.0886202,1483032975.0494707,3344360563.192831,21.930541350576597,-433810870.9608505,-0.1297141449804369,0.1297141449804369
2023-07-03,Privacy & Security,13,888120.1580899939,14298791.624600004,782512.8513199942,105607.30676999968,13516278.77328001,15186911.782689998,16.53594461380331,-13410671.46651001,-0.8830413752580994,0.8830413752580994
2023-07-03,Trading & Exchanges,1222,1440736065.3391602,3605314096.0172725,169596251.2827502,1271139814.05641,3435717844.7345223,5046050161.356433,22.341871628129823,-2164578030.678112,-0.42896482624268045,0.42896482624268045
2023-07-03,Primary Market Tokens,4093,4190777474.365001,1834212268.4304903,0.0,4190777474.365001,1834212268.4304903,6024989742.795491,22.519181614047074,2356565205.934511,0.39113182039063615,-0.39113182039063615
2023-07-03,Other / Unknown,13,42490480.52965001,51370907.94755996,0.0,42490480.52965001,51370907.94755996,93861388.47720997,18.357329671941514,-8880427.41790995,-0.09461214629342675,0.09461214629342675
2023-07-10,Asset Management,885,2041926495.4551303,1581575042.853941,361640234.2240001,1680286261.2311301,1219934808.629941,3623501538.3090715,22.01070667132629,460351452.6011894,0.1270460210197717,-0.1270460210197717
2023-07-10,"Infrastructure, Services & Financial Products",444,1052740041.6572866,1799984196.5685186,657197682.4615993,395542359.1956873,1142786514.1069193,2852724238.2258053,21.77154024808346,-747244154.911232,-0.2619405496326436,0.2619405496326436
2023-07-10,"Lending, Borrowing & Real World Assets",439,2739891777.504792,1323470924.4792097,410810808.6284396,2329080968.876353,912660115.85077,4063362701.984002,22.12527671971517,1416420853.0255826,0.34858341647276336,-0.34858341647276336
2023-07-10,Privacy & Security,13,5352900.593100011,2129926.471860002,816484.6417600019,4536415.951340009,1313441.8301,7482827.064960013,15.828121362045888,3222974.1212400096,0.43071610412223693,-0.43071610412223693
2023-07-10,Trading & Exchanges,1228,5493346394.215613,2139686268.2540493,359458371.5791806,5133888022.636433,1780227896.6748686,7633032662.469663,22.755751068997615,3353660125.961564,0.43936142739843714,-0.43936142739843714
2023-07-10,Primary Market Tokens,4162,2566534011.070331,6958124639.780886,0.0,2566534011.070331,6958124639.780886,9524658650.851217,22.977149920241025,-4391590628.710554,-0.46107590725239045,0.46107590725239045
2023-07-10,Other / Unknown,13,9947586.427329985,104768208.51512,0.0,9947586.427329985,104768208.51512,114715794.94244999,18.557968287896273,-94820622.08779001,-0.826569890705627,0.826569890705627
2023-07-17,Asset Management,887,1008087868.0260104,1667245954.8078318,398217420.5364902,609870447.4895202,1269028534.2713416,2675333822.8338423,21.70734000346484,-659158086.7818214,-0.2463834909707116,0.2463834909707116
2023-07-17,"Infrastructure, Services & Financial Products",447,1307114299.1005914,618449345.5380906,187448623.07953006,1119665676.0210614,431000722.4585605,1925563644.638682,21.37848456475693,688664953.5625008,0.35764330900198515,-0.35764330900198515
2023-07-17,"Lending, Borrowing & Real World Assets",446,1526314250.37695,2249653595.977552,481921906.5309306,1044392343.8460195,1767731689.4466214,3775967846.3545017,22.051922570191955,-723339345.6006019,-0.1915639579131872,0.1915639579131872
2023-07-17,Privacy & Security,13,2542102.2671299987,9554345.486890016,1336090.555939998,1206011.7111900006,8218254.930950018,12096447.754020015,16.308422476086633,-7012243.2197600175,-0.5796944162743676,0.5796944162743676
2023-07-17,Trading & Exchanges,1248,1879687429.8758807,4021335543.3414025,300349623.2394107,1579337806.63647,3720985920.1019917,5901022973.217283,22.49839155828912,-2141648113.4655218,-0.36292827924678944,0.36292827924678944
2023-07-17,Primary Market Tokens,4170,4692972194.595054,1964105464.3341892,0.0,4692972194.595054,1964105464.3341892,6657077658.929243,22.61894643540188,2728866730.2608643,0.4099196178972905,-0.4099196178972905
2023-07-17,Other / Unknown,14,132576532.74753,18950427.50319001,0.0,132576532.74753,18950427.50319001,151526960.25072002,18.836274129131287,113626105.24433999,0.7498738512033212,-0.7498738512033212
2023-07-24,Asset Management,894,631716840.8663578,618705303.1840595,237830509.1728497,393886331.6935081,380874794.0112098,1250422144.0504174,20.94674704728773,13011537.682298303,0.010405715976966634,-0.010405715976966634
2023-07-24,"Infrastructure, Services & Financial Products",450,1194419985.9680207,545379338.9931799,265446967.85680023,928973018.1112205,279932371.1363797,1739799324.9612007,21.277035613614487,649040646.9748408,0.3730548906778746,-0.3730548906778746
2023-07-24,"Lending, Borrowing & Real World Assets",449,1006708286.4746399,984413595.2855204,221601440.83613,785106845.6385099,762812154.4493904,1991121881.7601604,21.411964077010726,22294691.18911946,0.011197049961306665,-0.011197049961306665
2023-07-24,Privacy & Security,13,2769293.4870400163,2391244.5111099947,1050311.8278199984,1718981.659220018,1340932.6832899963,5160537.9981500115,15.456551589008308,378048.9759300216,0.07325766733343451,-0.07325766733343451
2023-07-24,Trading & Exchanges,1253,1287763147.083292,2339351211.05268,295092779.39160997,992670367.6916821,2044258431.66107,3627114358.135972,22.011703226702135,-1051588063.969388,-0.2899241546135906,0.2899241546135906
2023-07-24,Primary Market Tokens,4232,1991635742.3238802,1632442934.1902206,0.0,1991635742.3238802,1632442934.1902206,3624078676.514101,22.010865935022306,359192808.1336596,0.09911286155607334,-0.09911286155607334
2023-07-24,Other / Unknown,16,28166368.643310014,20496037.629769992,0.0,28166368.643310014,20496037.629769992,48662406.273080006,17.70041736538822,7670331.013540022,0.15762334008919,-0.15762334008919
2023-07-31,Asset Management,897,1960475487.681538,1533026762.14567,569040931.6903293,1391434555.9912088,963985830.4553406,3493502249.827208,21.9741705802466,427448725.53586817,0.1223553600278947,-0.1223553600278947
2023-07-31,"Infrastructure, Services & Financial Products",453,1224954676.4364312,722298080.4803599,306908102.1152202,918046574.321211,415389978.3651397,1947252756.916791,21.389685374076997,502656595.95607126,0.25813628670987704,-0.25813628670987704
2023-07-31,"Lending, Borrowing & Real World Assets",456,1936514224.458221,2404879982.9878907,448065643.83869016,1488448580.6195307,1956814339.1492004,4341394207.446112,22.19146137965596,-468365758.52966976,-0.10788372033259627,0.10788372033259627
2023-07-31,Privacy & Security,13,4098728.2652100134,1520888.4423499953,124330.76415999696,3974397.5010500164,1396557.6781899983,5619616.707560008,15.541774195990332,2577839.8228600184,0.4587216454446224,-0.4587216454446224
2023-07-31,Trading & Exchanges,1272,2465271571.679678,3799205041.4564304,489618700.09559995,1975652871.584078,3309586341.3608303,6264476613.136108,22.55816088056543,-1333933469.7767525,-0.2129361401046019,0.2129361401046019
2023-07-31,Primary Market Tokens,4275,4524225793.90576,3594312984.3969874,0.0,4524225793.90576,3594312984.3969874,8118538778.302748,22.817416021638625,929912809.5087724,0.11454189416376463,-0.11454189416376463
2023-07-31,Other / Unknown,16,46488984.55692003,106785727.07406998,0.0,46488984.55692003,106785727.07406998,153274711.63099,18.84774237675229,-60296742.51714995,-0.39339002419599917,0.39339002419599917
2023-08-07,Asset Management,894,1058374255.8838593,1537119452.8445807,188824417.31734037,869549838.5665189,1348295035.5272403,2595493708.72844,21.677042589698836,-478745196.9607214,-0.18445245902571028,0.18445245902571028
2023-08-07,"Infrastructure, Services & Financial Products",454,659036333.3413305,1430491874.5375397,174127608.70547998,484908724.63585055,1256364265.8320599,2089528207.8788702,21.460204140062082,-771455541.1962092,-0.36920082642929813,0.36920082642929813
2023-08-07,"Lending, Borrowing & Real World Assets",464,2693312874.407491,1324573892.286709,646287916.5295395,2047024957.8779516,678285975.7571696,4017886766.6942005,22.114021921681278,1368738982.1207821,0.3406614127274026,-0.3406614127274026
2023-08-07,Privacy & Security,12,5350758.883389998,4515173.612369988,2705293.0094000003,2645465.873989998,1809880.6029699878,9865932.495759986,16.10459832000305,835585.2710200101,0.08469399840097364,-0.08469399840097364
2023-08-07,Trading & Exchanges,1282,3055758411.8217826,1679391531.5186832,543338422.5730207,2512419989.248762,1136053108.9456625,4735149943.340466,22.27827923031441,1376366880.3030994,0.2906701787213365,-0.2906701787213365
2023-08-07,Primary Market Tokens,4088,1538906489.9978414,2921848986.1259327,0.0,1538906489.9978414,2921848986.1259327,4460755476.123774,22.218583978123238,-1382942496.1280913,-0.3100242780691076,0.3100242780691076
2023-08-07,Other / Unknown,17,10978477.704789994,123776691.11467004,0.0,10978477.704789994,123776691.11467004,134755168.81946003,18.71897013302455,-112798213.40988004,-0.8370603843849796,0.8370603843849796
2023-08-14,Asset Management,900,1149570783.6506398,2445932946.893202,319397990.4814502,830172793.1691896,2126534956.4117517,3595503730.5438414,22.002949938343537,-1296362163.242562,-0.3605509159203346,0.3605509159203346
2023-08-14,"Infrastructure, Services & Financial Products",459,5288487508.6756735,1060637709.76087,595481828.1570494,4693005680.518624,465155881.60382056,6349125218.436543,22.571582879642477,4227849798.9148035,0.6658948521975916,-0.6658948521975916
2023-08-14,"Lending, Borrowing & Real World Assets",470,1106339271.1202605,3840606624.18316,267803844.58919004,838535426.5310705,3572802779.59397,4946945895.30342,22.322036232464182,-2734267353.0628996,-0.5527182651540186,0.5527182651540186
2023-08-14,Privacy & Security,12,2999363.870109999,35350654.73643999,2498164.43782,501199.432289999,32852490.29861999,38350018.606549986,17.462265597030342,-32351290.86632999,-0.8435795350775803,0.8435795350775803
2023-08-14,Trading & Exchanges,1296,1857688653.085462,10866044721.826979,731027888.8475,1126660764.2379622,10135016832.979479,12723733374.912441,23.26673485619003,-9008356068.741516,-0.7079962934859524,0.7079962934859524
2023-08-14,Primary Market Tokens,4091,10282547109.399326,1494011088.5594723,0.0,10282547109.399326,1494011088.5594723,11776558197.9588,23.18937679921567,8788536020.839853,0.7462737306697256,-0.7462737306697256
2023-08-14,Other / Unknown,18,72513867.32945003,17562811.170799997,0.0,72513867.32945003,17562811.170799997,90076678.50025003,18.316171860000512,54951056.158650026,0.6100475403130845,-0.6100475403130845
2023-08-21,Asset Management,898,942884047.6353906,1018148536.20352,223780525.23200998,719103522.4033806,794368010.97151,1961032583.8389106,21.396737000462604,-75264488.56812942,-0.03838002957645503,0.03838002957645503
2023-08-21,"Infrastructure, Services & Financial Products",460,1081978192.6508288,368531072.8889399,172897119.21887988,909081073.4319489,195633953.67006004,1450509265.5397687,21.09518055001947,713447119.761889,0.491859746581073,-0.491859746581073
2023-08-21,"Lending, Borrowing & Real World Assets",473,1369381608.3665705,1425906132.0243707,323233643.91665,1046147964.4499204,1102672488.1077206,2795287740.390941,21.751200886873928,-56524523.6578002,-0.02022136141515608,0.02022136141515608
2023-08-21,Privacy & Security,12,2756258.6460299995,15289918.738369977,2089629.8728999975,666628.773130002,13200288.86546998,18046177.384399977,16.70844449647055,-12533660.092339978,-0.6945326883007757,0.6945326883007757
2023-08-21,Trading & Exchanges,1311,1361567975.6757812,2876709752.794541,256427242.29154044,1105140733.3842409,2620282510.5030003,4238277728.470322,22.167422827790745,-1515141777.1187596,-0.3574899697914804,0.3574899697914804
2023-08-21,Primary Market Tokens,4112,2463594190.663452,1562384409.682652,0.0,2463594190.663452,1562384409.682652,4025978600.346104,22.11603384903466,901209780.9808002,0.22384862674216033,-0.22384862674216033
2023-08-21,Other / Unknown,18,117230141.95753005,72422593.26319002,0.0,117230141.95753005,72422593.26319002,189652735.22072005,19.060705253734202,44807548.694340035,0.23626102013341643,-0.23626102013341643
2023-08-28,Asset Management,902,968844053.2481503,786141051.3988106,214205775.06767988,754638278.1804705,571935276.3311307,1754985104.646961,21.28572620701738,182703001.84933972,0.10410515813813298,-0.10410515813813298
2023-08-28,"Infrastructure, Services & Financial Products",463,743188524.2619796,424185971.40634996,120432571.34455998,622755952.9174196,303753400.06179,1167374495.6683295,20.878023044228694,319002552.8556296,0.2732649668459637,-0.2732649668459637
2023-08-28,"Lending, Borrowing & Real World Assets",480,1019967155.8477094,1323557861.05199,213961431.27229965,806005724.5754098,1109596429.7796903,2343525016.899699,21.574922050712637,-303590705.2042806,-0.12954446955548501,0.12954446955548501
2023-08-28,Privacy & Security,12,2816575.2580899987,6286273.620660015,1498130.8692599991,1318444.3888299996,4788142.751400016,9102848.878750015,16.02409809594751,-3469698.3625700166,-0.3811662050844096,0.3811662050844096
2023-08-28,Trading & Exchanges,1327,2013393699.4370835,2601267218.158626,265356513.0204204,1748037186.4166632,2335910705.1382055,4614660917.59571,22.252504228441488,-587873518.7215426,-0.12739257102942925,0.12739257102942925
2023-08-28,Primary Market Tokens,4133,2763400066.152527,2404145417.696443,0.0,2763400066.152527,2404145417.696443,5167545483.84897,22.36566365158092,359254648.4560838,0.06952133262859995,-0.06952133262859995
2023-08-28,Other / Unknown,18,60033590.64226999,26059871.514930006,0.0,60033590.64226999,26059871.514930006,86093462.1572,18.27094404499661,33973719.12733999,0.39461439087333494,-0.39461439087333494
2023-09-04,Asset Management,878,911144761.4927207,631972065.49919,158595254.96496993,752549506.5277507,473376810.53422004,1543116826.9919107,21.15707012229719,279172695.99353075,0.18091481546328458,-0.18091481546328458
2023-09-04,"Infrastructure, Services & Financial Products",458,1038177478.0081681,255874733.83311948,73124575.15267989,965052902.8554882,182750158.6804396,1294052211.8412876,20.98104438216571,782302744.1750486,0.604537233518516,-0.604537233518516
2023-09-04,"Lending, Borrowing & Real World Assets",480,1199799003.7389805,782307917.9467598,128361881.68620007,1071437122.0527805,653946036.2605598,1982106921.6857405,21.40742621826378,417491085.7922207,0.21062995200942705,-0.21062995200942705
2023-09-04,Privacy & Security,12,2664972.3470799974,4123453.8128299783,534972.3338599986,2130000.0132199987,3588481.4789699796,6788426.159909976,15.730729832040767,-1458481.4657499809,-0.21484824779611691,0.21484824779611691
2023-09-04,Trading & Exchanges,1324,1133709074.2730613,2328724019.939063,197019369.60108015,936689704.6719811,2131704650.337983,3462433094.2121243,21.965237385590765,-1195014945.6660018,-0.3451373393073252,0.3451373393073252
2023-09-04,Primary Market Tokens,4108,1868263911.5775745,2154977147.018313,0.0,1868263911.5775745,2154977147.018313,4023241058.595887,22.11535364847583,-286713235.44073844,-0.0712642447382463,0.0712642447382463
2023-09-04,Other / Unknown,19,28580529.37098999,24360392.75929999,0.0,28580529.37098999,24360392.75929999,52940922.13028998,17.784687191904176,4220136.61169,0.07971407451695033,-0.07971407451695033
2023-09-11,Asset Management,878,893469984.454789,458742645.8364099,128619070.18841,764850914.266379,330123575.64799994,1352212630.291199,21.02500807386638,434727338.6183791,0.3214933279574238,-0.3214933279574238
2023-09-11,"Infrastructure, Services & Financial Products",461,230259995.89567977,1213990015.797703,34909499.210739866,195350496.68493992,1179080516.5869632,1444250011.6933827,21.090856001414558,-983730019.9020233,-0.6811355457415577,0.6811355457415577
2023-09-11,"Lending, Borrowing & Real World Assets",483,2746447535.4920444,794170583.5935602,322169042.27048993,2424278493.2215548,472001541.3230703,3540618119.0856047,21.98756715904318,1952276951.8984842,0.5513943854534294,-0.5513943854534294
2023-09-11,Privacy & Security,12,3093529.3619000018,4770085.417189997,2239402.5046800007,854126.857220001,2530682.912509996,7863614.779089998,15.877757081412334,-1676556.055289995,-0.2132042454251569,0.2132042454251569
2023-09-11,Trading & Exchanges,1326,2499390676.094521,1355679216.156112,235807735.72519034,2263582940.369331,1119871480.4309216,3855069892.2506332,22.07265497434226,1143711459.938409,0.2966772307390509,-0.2966772307390509
2023-09-11,Primary Market Tokens,4092,1369355098.0040417,3923620837.416311,0.0,1369355098.0040417,3923620837.416311,5292975935.420353,22.38964648350933,-2554265739.412269,-0.48257648826990496,0.48257648826990496
2023-09-11,Other / Unknown,19,32486932.526440002,23530367.612130005,0.0,32486932.526440002,23530367.612130005,56017300.13857001,17.841171149887575,8956564.914309997,0.15988926442642076,-0.15988926442642076
2023-09-18,Asset Management,884,917152337.2412698,878335367.7084196,408530988.6609198,508621348.58035004,469804379.0474998,1795487704.9496894,21.308542524461156,38816969.532850266,0.02161917869214144,-0.02161917869214144
2023-09-18,"Infrastructure, Services & Financial Products",461,466196509.65599054,860658340.5398104,68216214.3788004,397980295.27719015,792442126.16101,1326854850.195801,21.00607720515025,-394461830.8838199,-0.29729086857210496,0.29729086857210496
2023-09-18,"Lending, Borrowing & Real World Assets",485,1073865370.1961899,1301155780.0157,469022801.9084499,604842568.28774,832132978.1072502,2375021150.21189,21.588272180166786,-227290409.81951022,-0.09570037294161875,0.09570037294161875
2023-09-18,Privacy & Security,12,1984218.0382000138,2792356.50619,1054303.7518799996,929914.2863200142,1738052.7543100005,4776574.544390013,15.379234434413465,-808138.4679899863,-0.169187868938239,0.169187868938239
